Campaign,Ad group,Keyword,KW ID,Match type,Quality score,Est First Pos. Bid,Est Top of Page Bid
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_12,+2012 +nissan +leaf +for +sale,446224023,Broad,7,$11.73,$9.78
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_12,2012 nissan leaf,756941960,Exact,10,$9.29,$7.74
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_13,+2013 +nissan +leaf,589813891,Broad,10,$7.84,$6.53
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Nissan-MO_LEAF-YR_14,+2014 +nissan +leaf,860087047,Broad,10,$8.11,$2.76
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Camry-YR_11,+2011 +toyota +camry +for +sale,126905811,Broad,3,$4.84,$4.03
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_11,+2011 +toyota +corolla,801142132,Broad,3,$5.51,$3.81
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_11,2011 toyota corolla,731797813,Exact,8,$10.58,$8.82
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_12,2012 toyota corolla for sale,726477853,Exact,8,$9.90,$5.70
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_12,+2012 +toyota +corolla,766419268,Broad,9,$9.31,$7.45
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_14,+2014 +toyota +corolla +for +sale,582410765,Broad,3,$7.61,$4.07
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_14,toyota corolla 2014,689749629,Exact,4,$9.20,$5.04
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_14,2014 toyota corolla for sale,377857686,Exact,6,$10.01,$6.44
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Corolla-YR_15,+2015 +toyota +corolla,500516457,Broad,5,$9.33,$2.47
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_11,2011 toyota prius,836799096,Exact,4,$7.36,$6.13
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_11,+2011 +toyota +prius,858624877,Broad,9,$9.22,$4.41
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_12,2012 toyota prius for sale,461455457,Exact,5,$6.66,$2.50
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_13,toyota prius 2013,784374392,Exact,10,$4.19,$3.29
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_14,2014 toyota prius,849878621,Exact,9,$11.99,$9.17
SRCH-I-DAL-TOTL,SRCH-I-DAL-MK_Toyota-MO_Prius-YR_15,2015 toyota prius,410341673,Exact,9,$6.41,$3.95
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_11,buick verano 2011,316252393,Exact,8,$7.87,$6.56
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_12,+buick +verano +2012,860660184,Broad,8,$5.73,$3.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_12,2012 buick verano for sale,571716504,Exact,9,$8.24,$6.87
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_14,2014 buick verano,616706364,Exact,8,$11.18,$8.74
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_14,2014 buick verano for sale,709849378,Exact,8,$10.70,$8.91
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_15,2015 buick verano for sale,488918108,Exact,4,$6.02,$5.02
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Buick-MO_Verano-YR_15,+2015 +buick +verano +for +sale,578587200,Broad,4,$8.59,$5.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Cadillac-MO_SRX-YR_13,+cadillac +srx +2013,525290767,Broad,9,$8.82,$7.35
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_11,chevrolet camaro 2011,785322442,Exact,6,$11.79,$9.83
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_11,+chevrolet +camaro +2011,861761206,Broad,7,$10.72,$8.24
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_11,+2011 +chevrolet +camaro,640698183,Broad,9,$7.60,$5.50
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_12,2012 chevrolet camaro for sale,373530805,Exact,9,$6.24,$5.20
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_15,+2015 +chevrolet +camaro,463584009,Broad,6,$7.18,$5.98
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_15,chevrolet camaro 2015,344032153,Exact,10,$9.10,$7.58
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Camaro-YR_15,+2015 +chevrolet +camaro +for +sale,461790712,Broad,10,$6.84,$5.13
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_11,2011 chevrolet cruze for sale,891456769,Exact,8,$9.79,$8.15
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_12,+2012 +chevrolet +cruze +for +sale,833033739,Broad,10,$8.21,$6.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_14,chevrolet cruze 2014,142072686,Exact,8,$9.24,$7.70
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_14,+chevrolet +cruze +2014,669972177,Broad,8,$10.41,$8.67
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Cruze-YR_15,+chevrolet +cruze +2015,787810104,Broad,10,$11.82,$7.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_11,chevrolet equinox 2011,682106525,Exact,7,$8.04,$6.70
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_13,+chevrolet +equinox +2013,142515573,Broad,8,$6.57,$5.47
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_14,2014 chevrolet equinox for sale,297296648,Exact,10,$7.91,$6.42
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Equinox-YR_15,+chevrolet +equinox +2015,703410781,Broad,7,$9.23,$7.69
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_11,2011 chevrolet volt for sale,281012301,Exact,4,$6.67,$3.78
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_11,+chevrolet +volt +2011,246736188,Broad,8,$8.25,$3.79
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_11,+2011 +chevrolet +volt +for +sale,493036318,Broad,8,$11.21,$9.34
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_11,chevrolet volt 2011,101023789,Exact,10,$10.29,$8.58
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_13,+2013 +chevrolet +volt +for +sale,483263192,Broad,7,$4.24,$2.32
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_14,2014 chevrolet volt for sale,134277021,Exact,8,$11.49,$4.56
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_14,+chevrolet +volt +2014,297288775,Broad,8,$10.15,$7.89
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_14,+2014 +chevrolet +volt +for +sale,621137183,Broad,10,$10.18,$8.48
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Chevrolet-MO_Volt-YR_15,+chevrolet +volt +2015,621001314,Broad,4,$9.07,$4.48
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_GMC-MO_Terrain-YR_13,+2013 +gmc +terrain +for +sale,811703958,Broad,9,$7.31,$3.48
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_11,honda accord 2011,106267477,Exact,9,$10.67,$8.89
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_11,+2011 +honda +accord,828611531,Broad,9,$11.49,$9.57
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_11,2011 honda accord,233537840,Exact,10,$9.86,$6.13
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_13,2013 honda accord,534908310,Exact,4,$11.57,$6.21
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Accord-YR_14,2014 honda accord for sale,556241954,Exact,4,$8.35,$6.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_11,honda civic 2011,523091194,Exact,8,$11.28,$3.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_11,+2011 +honda +civic,868769634,Broad,8,$10.57,$5.12
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_11,+honda +civic +2011,687057073,Broad,9,$8.47,$4.66
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_12,+honda +civic +2012,707921922,Broad,8,$6.37,$4.66
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_14,honda civic 2014,132272768,Exact,7,$11.76,$9.80
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_Civic-YR_15,honda civic 2015,250644167,Exact,6,$9.42,$7.17
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_12,+2012 +honda +crv,668188831,Broad,8,$7.18,$2.74
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_12,+honda +crv +2012,273635187,Broad,10,$5.56,$4.64
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_13,+honda +crv +2013,833835137,Broad,9,$11.61,$6.27
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_15,honda crv 2015,727859418,Exact,6,$10.03,$8.36
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Honda-MO_CRV-YR_15,+2015 +honda +crv,326421470,Broad,7,$11.07,$9.23
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_11,2011 hyundai elantra for sale,161970424,Exact,8,$8.92,$7.43
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_11,hyundai elantra 2011,892689035,Exact,10,$5.52,$4.60
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_13,2013 hyundai elantra,427700349,Exact,4,$4.97,$3.57
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_13,hyundai elantra 2013,315651593,Exact,5,$7.44,$5.11
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_14,2014 hyundai elantra,382169631,Exact,4,$11.61,$9.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Elantra-YR_15,+2015 +hyundai +elantra,605675956,Broad,5,$11.82,$9.85
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_13,+hyundai +sonata +2013,838866686,Broad,5,$11.57,$8.50
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_13,hyundai sonata 2013,426085239,Exact,9,$9.23,$4.34
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Hyundai-MO_Sonata-YR_15,+2015 +hyundai +sonata +for +sale,347616855,Broad,10,$10.92,$9.10
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Forte-YR_15,2015 kia forte for sale,426888228,Exact,9,$8.84,$7.37
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_11,2011 kia optima,431120910,Exact,10,$10.56,$8.80
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_12,2012 kia optima for sale,815049587,Exact,5,$10.64,$4.24
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_12,kia optima 2012,155300281,Exact,9,$11.95,$9.96
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_12,+kia +optima +2012,609567376,Broad,10,$11.61,$9.67
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_14,+2014 +kia +optima +for +sale,115597095,Broad,5,$9.45,$7.87
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Optima-YR_15,2015 kia optima,447797751,Exact,8,$11.17,$4.07
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Sorento-YR_13,+kia +sorento +2013,578895442,Broad,6,$8.96,$7.47
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Kia-MO_Soul-YR_12,2012 kia soul for sale,818979976,Exact,4,$10.08,$3.10
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_11,+2011 +nissan +altima +for +sale,517332822,Broad,10,$10.89,$9.08
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_13,2013 nissan altima for sale,484441700,Exact,8,$7.41,$5.58
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_13,+nissan +altima +2013,113780129,Broad,9,$7.90,$5.33
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_13,2013 nissan altima,865511283,Exact,10,$11.55,$9.63
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_14,2014 nissan altima,102504488,Exact,5,$9.32,$7.76
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_15,+nissan +altima +2015,665901497,Broad,9,$9.13,$7.61
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_Altima-YR_15,+2015 +nissan +altima,867072321,Broad,9,$7.76,$4.76
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_12,2012 nissan leaf for sale,607359967,Exact,10,$9.93,$8.28
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Nissan-MO_LEAF-YR_13,nissan leaf 2013,852642328,Exact,10,$11.05,$9.21
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_11,+2011 +toyota +camry,849240922,Broad,4,$10.46,$8.72
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_12,2012 toyota camry for sale,629579734,Exact,3,$8.27,$6.11
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_13,toyota camry 2013,704681512,Exact,4,$7.68,$5.43
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Camry-YR_14,2014 toyota camry,381123232,Exact,4,$11.12,$9.26
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_11,+toyota +corolla +2011,676595346,Broad,3,$10.57,$8.81
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_11,+2011 +toyota +corolla,541411900,Broad,5,$11.71,$6.12
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_11,+2011 +toyota +corolla +for +sale,438345927,Broad,5,$10.43,$6.68
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_11,toyota corolla 2011,294069365,Exact,8,$6.92,$5.77
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_12,+2012 +toyota +corolla +for +sale,105929249,Broad,5,$11.94,$9.95
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_13,+2013 +toyota +corolla,331493290,Broad,5,$11.41,$9.51
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_13,2013 toyota corolla for sale,371174643,Exact,10,$9.86,$8.22
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_14,2014 toyota corolla for sale,605849310,Exact,6,$10.30,$8.59
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_14,+toyota +corolla +2014,550295775,Broad,6,$10.83,$4.76
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_14,2014 toyota corolla,552576657,Exact,8,$10.63,$8.41
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_15,2015 toyota corolla for sale,792576362,Exact,5,$8.98,$7.43
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_15,+2015 +toyota +corolla +for +sale,157442227,Broad,6,$10.13,$8.44
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Corolla-YR_15,2015 toyota corolla,472853070,Exact,7,$9.41,$7.84
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_11,2011 toyota prius for sale,135424750,Exact,5,$11.64,$7.32
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_11,+toyota +prius +2011,590525190,Broad,9,$10.08,$5.73
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_12,+2012 +toyota +prius +for +sale,207080472,Broad,9,$6.95,$4.79
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_13,2013 toyota prius,626763321,Exact,4,$10.08,$4.98
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_13,2013 toyota prius for sale,392870964,Exact,9,$11.44,$9.53
SRCH-I-NYC-TOTL,SRCH-I-NYC-MK_Toyota-MO_Prius-YR_14,+2014 +toyota +prius,667666165,Broad,5,$11.74,$7.77
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_11,2011 honda civic for sale,714609414,Exact,7,$4.35,$3.07
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_11,2011 honda civic,185578900,Exact,8,$5.45,$4.54
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_11,+2011 +honda +civic +for +sale,226860782,Broad,9,$10.29,$6.74
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_12,+honda +civic +2012,281399877,Broad,6,$7.95,$6.62
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_12,2012 honda civic,335564200,Exact,7,$5.20,$3.03
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Honda-MO_Civic-YR_15,honda civic 2015,238445116,Exact,7,$11.40,$9.50
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_11,+2011 +hyundai +elantra,596811178,Broad,6,$6.31,$5.26
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_11,2011 hyundai elantra,190067799,Exact,9,$7.78,$5.54
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_12,2012 hyundai elantra,342643774,Exact,6,$5.75,$4.79
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_13,+hyundai +elantra +2013,383610076,Broad,9,$7.96,$2.05
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_13,2013 hyundai elantra,110469497,Exact,10,$11.35,$9.46
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_14,2014 hyundai elantra,287961083,Exact,9,$10.06,$6.49
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_14,+hyundai +elantra +2014,592392237,Broad,9,$11.74,$8.68
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_14,+2014 +hyundai +elantra,872411456,Broad,9,$5.94,$2.65
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Hyundai-MO_Elantra-YR_14,+2014 +hyundai +elantra +for +sale,124896776,Broad,9,$10.93,$9.11
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Kia-MO_Soul-YR_12,+kia +soul +2012,455506435,Broad,3,$9.43,$7.85
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Kia-MO_Soul-YR_15,kia soul 2015,528737360,Exact,3,$9.39,$7.82
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Toyota-MO_Camry-YR_11,+2011 +toyota +camry,396841568,Broad,3,$5.95,$4.96
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Toyota-MO_Corolla-YR_11,+2011 +toyota +corolla +for +sale,572491827,Broad,8,$11.15,$9.29
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Toyota-MO_Corolla-YR_14,+2014 +toyota +corolla +for +sale,305591585,Broad,6,$9.37,$3.19
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Toyota-MO_Corolla-YR_15,2015 toyota corolla,836794082,Exact,7,$9.82,$8.18
SRCH-I-SFO-TOTL,SRCH-I-SFO-MK_Toyota-MO_Corolla-YR_15,+2015 +toyota +corolla +for +sale,174222192,Broad,9,$10.12,$7.95
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_11,buick verano 2011,621301487,Exact,3,$5.52,$3.09
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_11,2011 buick verano for sale,851981526,Exact,4,$9.78,$8.15
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_12,+buick +verano +2012,249451145,Broad,5,$10.21,$2.94
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_12,+2012 +buick +verano,718951365,Broad,6,$10.66,$5.75
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_12,2012 buick verano,676035515,Exact,7,$8.32,$6.73
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_13,2013 buick verano,880447832,Exact,3,$9.71,$5.09
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_13,buick verano 2013,284525908,Exact,5,$9.67,$8.06
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_14,2014 buick verano for sale,773910654,Exact,7,$5.98,$4.16
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_14,+2014 +buick +verano +for +sale,766091109,Broad,7,$11.18,$3.10
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Buick-MO_Verano-YR_15,2015 buick verano,512427569,Exact,6,$9.71,$6.01
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_11,cadillac srx 2011,561300885,Exact,4,$9.57,$7.88
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_11,2011 cadillac srx,200217942,Exact,5,$10.49,$8.75
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_11,2011 cadillac srx for sale,306399211,Exact,7,$6.95,$2.44
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_11,+2011 +cadillac +srx +for +sale,735453414,Broad,7,$7.56,$6.30
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_12,2012 cadillac srx,671235612,Exact,3,$10.09,$8.41
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_12,2012 cadillac srx for sale,109639016,Exact,5,$3.93,$2.73
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_12,+2012 +cadillac +srx,688287075,Broad,8,$7.21,$6.00
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_13,2013 cadillac srx,470547685,Exact,3,$6.94,$2.34
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_13,2013 cadillac srx for sale,788348194,Exact,6,$3.76,$2.04
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_14,2014 cadillac srx for sale,367520416,Exact,3,$9.79,$8.16
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_14,2014 cadillac srx,325792491,Exact,6,$10.04,$8.37
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_14,+cadillac +srx +2014,461772758,Broad,8,$7.40,$6.17
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_15,+cadillac +srx +2015,473878180,Broad,4,$7.57,$6.31
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Cadillac-MO_SRX-YR_15,+2015 +cadillac +srx +for +sale,759503183,Broad,6,$7.84,$5.46
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_11,chevrolet camaro 2011,137845492,Exact,3,$7.22,$5.77
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_11,+2011 +chevrolet +camaro,180128883,Broad,3,$4.87,$4.06
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_11,+chevrolet +camaro +2011,755539648,Broad,4,$9.88,$6.52
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_11,2011 chevrolet camaro for sale,462013306,Exact,5,$5.39,$4.50
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_12,+chevrolet +camaro +2012,215308961,Broad,3,$10.20,$2.85
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_13,+2013 +chevrolet +camaro +for +sale,372000432,Broad,3,$6.34,$3.49
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_13,chevrolet camaro 2013,892956052,Exact,10,$7.02,$5.85
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_13,+2013 +chevrolet +camaro,196544507,Broad,10,$6.33,$5.27
SRCH-I-ATL-TOTL,SRCH-I-ATL-MK_Chevrolet-MO_Camaro-YR_14,2014 chevrolet camaro,122372710,Exact,6,$9.68,$3.75
